dupe_pair_id,category,brand,product_name,Ingredient,What it does,Key Active,Icky,Goodie,Superstar
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Sodium Polyacrylate,viscosity controlling,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Peg-10 Dimethicone,emulsifying,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Nylon-12,viscosity controlling,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone,"emulsifying, surfactant/cleansing",0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Dimethicone/Peg-10/15 Crosspolymer,emulsifying,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Phenoxyethanol,preservative,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Disteardimonium Hectorite,viscosity controlling,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Hydroxyethylpiperazine Ethane Sulfonic Acid,buffering,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Ammonium Polyacryloyldimethyl Taurate,viscosity controlling,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Chlorphenesin,"preservative, antimicrobial/antibacterial",0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Caprylyl Glycol,"moisturizer/humectant, emollient",0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Peg/Ppg-18/18 Dimethicone,emulsifying,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Propylene Carbonate,"solvent, viscosity controlling",0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Disodium Edta,chelating,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Acrylonitrile/Methyl Methacrylate/Vinylidene Chloride Copolymer,,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Adenosine,cell-communicating ingredient,1,0,1,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Dipropylene Glycol,solvent,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Lavandula Angustifolia Oil/Lavender Oil,"antimicrobial/antibacterial, perfuming",0,1,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Rosmarinus Officinalis Leaf Oil/Rosemary Leaf Oil,"antioxidant, antimicrobial/antibacterial",1,1,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,T-Butyl Alcohol,"perfuming, solvent",0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Mentha Piperita Oil/Peppermint Oil,perfuming,0,1,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Sodium Citrate,"chelating, buffering",0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Linalool,"perfuming, deodorant",0,1,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Isobutane,,0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Ceramide Eop,skin-identical ingredient,1,0,1,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Bht,"antioxidant, preservative",0,0,0,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Tocopherol,antioxidant,1,0,1,0
6,Moisturizer (face),SkinCeuticals,Triple Lipid Restore,Limonene,"perfuming, solvent",0,1,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Aqua (Water),solvent,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Caprylic/Capric Triglyceride,emollient,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Cetyl Ethylhexanoate,emollient,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Isodecyl Neopentanoate,emollient,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Glycerin,"skin-identical ingredient, moisturizer/humectant",1,0,0,1
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Propanediol,"solvent, moisturizer/humectant",0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Polyglyceryl-6 Polyricinoleate,emulsifying,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Hydrogenated Vegetable Oil,emollient,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Polyglyceryl-2 Isostearate,emulsifying,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Isosorbide Dicaprylate,"cell-communicating ingredient, moisturizer/humectant",1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Disteardimonium Hectorite,viscosity controlling,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Phytosteryl Canola Glycerides,,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Glycosphingolipids,emollient,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Glycolipids,,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Linoleic Acid,"skin-identical ingredient, emollient, surfactant/cleansing",1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Oleic Acid,"emollient, emulsifying",0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Palmitic Acid,"skin-identical ingredient, emollient, emulsifying",0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Stearic Acid,"emollient, viscosity controlling",0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Arginine,skin-identical ingredient,1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Glycine,skin-identical ingredient,1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Alanine,skin-identical ingredient,1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Serine,skin-identical ingredient,1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Proline,skin-identical ingredient,1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Threonine,skin-identical ingredient,1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Glutamic Acid,moisturizer/humectant,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Lysine Hcl,,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Betaine,moisturizer/humectant,0,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Xylitylglucoside,moisturizer/humectant,0,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Anhydroxylitol,moisturizer/humectant,0,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Xylitol,moisturizer/humectant,0,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Glucose,moisturizer/humectant,0,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Maltose,moisturizer/humectant,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Fructose,moisturizer/humectant,0,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Trehalose,moisturizer/humectant,0,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Sodium PCA,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Pca,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Sodium Lactate,"buffering, moisturizer/humectant",0,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Urea,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Allantoin,soothing,1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Sodium Hyaluronate,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Lecithin,"emollient, emulsifying",0,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Triolein,emollient,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Dimethyl Isosorbide,"solvent, viscosity controlling",0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Pentylene Glycol,"solvent, moisturizer/humectant",0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Tocopherol,antioxidant,1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Hydroxymethoxyphenyl Decanone,"antioxidant, soothing",1,0,1,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Citric Acid,buffering,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Trisodium Ethylenediamine Disuccinate,chelating,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Magnesium Sulfate,viscosity controlling,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Sodium Chloride,viscosity controlling,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Sodium Hydroxide,buffering,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Phenoxyethanol,preservative,0,0,0,0
6,Moisturizer (face),The Ordinary,Natural Moisturizing Factors + Phytoceramides,Chlorphenesin,"preservative, antimicrobial/antibacterial",0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Water,solvent,0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Ethoxydiglycol,"solvent, moisturizer/humectant, perfuming",0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,L Ascorbic Acid,"antioxidant, skin brightening, buffering",1,0,0,1
7,Serum,SkinCeuticals,C E Ferulic,Propylene Glycol,"moisturizer/humectant, solvent",0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Glycerin,"skin-identical ingredient, moisturizer/humectant",1,0,0,1
7,Serum,SkinCeuticals,C E Ferulic,Laureth 23,"emulsifying, surfactant/cleansing",0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Alpha Tocopherol,antioxidant,1,0,1,0
7,Serum,SkinCeuticals,C E Ferulic,Phenoxyethanol,preservative,0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Triethanolamine,buffering,0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Ferulic Acid,"antioxidant, antimicrobial/antibacterial",1,0,1,0
7,Serum,SkinCeuticals,C E Ferulic,Panthenol,"soothing, moisturizer/humectant",1,0,1,0
7,Serum,SkinCeuticals,C E Ferulic,Sodium Hyaluronate,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
7,Serum,SkinCeuticals,C E Ferulic,Water,solvent,0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Ethoxydiglycol,"solvent, moisturizer/humectant, perfuming",0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,L Ascorbic Acid,"antioxidant, skin brightening, buffering",1,0,0,1
7,Serum,SkinCeuticals,C E Ferulic,Propylene Glycol,"moisturizer/humectant, solvent",0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Glycerin,"skin-identical ingredient, moisturizer/humectant",1,0,0,1
7,Serum,SkinCeuticals,C E Ferulic,Laureth 23,"emulsifying, surfactant/cleansing",0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Alpha Tocopherol,antioxidant,1,0,1,0
7,Serum,SkinCeuticals,C E Ferulic,Phenoxyethanol,preservative,0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Triethanolamine,buffering,0,0,0,0
7,Serum,SkinCeuticals,C E Ferulic,Ferulic Acid,"antioxidant, antimicrobial/antibacterial",1,0,1,0
7,Serum,SkinCeuticals,C E Ferulic,Panthenol,"soothing, moisturizer/humectant",1,0,1,0
7,Serum,SkinCeuticals,C E Ferulic,Sodium Hyaluronate,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
7,Serum,TruSkin,Vitamin C Super Serum+,Water,solvent,0,0,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Aloe,"soothing, moisturizer/humectant",1,0,1,0
7,Serum,TruSkin,Vitamin C Super Serum+,Gotu Kola,"soothing, antioxidant, moisturizer/humectant",1,0,1,0
7,Serum,TruSkin,Vitamin C Super Serum+,Equisetum Arvense (Horsetail),"soothing, emollient",1,0,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Dandelion,,0,0,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Geranium,perfuming,0,1,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Vitamin C (Sodium Ascorbyl Phosphate),"antioxidant, skin brightening, buffering",1,0,0,1
7,Serum,TruSkin,Vitamin C Super Serum+,Botanical Hyaluronic Acid,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
7,Serum,TruSkin,Vitamin C Super Serum+,Organic Rosehip Seed Oil,emollient,0,0,1,0
7,Serum,TruSkin,Vitamin C Super Serum+,Dimethyl Sulfone (Msm),,0,0,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Retinol,cell-communicating ingredient,1,0,0,1
7,Serum,TruSkin,Vitamin C Super Serum+,Squalane (Olive Oil),"skin-identical ingredient, emollient",1,0,1,0
7,Serum,TruSkin,Vitamin C Super Serum+,Niacinamide (Vitamin B3),"cell-communicating ingredient, skin brightening, anti-acne, moisturizer/humectant",1,0,0,1
7,Serum,TruSkin,Vitamin C Super Serum+,(25)-2-Amino-5-Guanidinopentanoic Acid,skin-identical ingredient,1,0,1,0
7,Serum,TruSkin,Vitamin C Super Serum+,Salicylic Acid,"exfoliant, anti-acne, soothing, preservative",1,0,0,1
7,Serum,TruSkin,Vitamin C Super Serum+,"Essential Oils (Pink Grapefruit, Lavender, Ylang Ylang)",perfuming,0,1,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Organic Aloe,"soothing, moisturizer/humectant",0,0,1,0
7,Serum,TruSkin,Vitamin C Super Serum+,Organic Gotu Kola,"soothing, antioxidant, moisturizer/humectant",0,0,1,0
7,Serum,TruSkin,Vitamin C Super Serum+,Wildcrafted Horsetail Extract,"soothing, emollient",0,0,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Wildcrafted Dandelion,,0,0,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Wildcrafted Geranium Extract,,0,0,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Carbomer,viscosity controlling,0,0,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Phenoxyethanol,preservative,0,0,0,0
7,Serum,TruSkin,Vitamin C Super Serum+,Ethyl Hexyl Glycerine,preservative,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Water (Aqua),solvent,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sodium Citrate,"chelating, buffering",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Glycerin,"skin-identical ingredient, moisturizer/humectant",1,0,0,1
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sd Alcohol 40-B (Alcohol Denat.),"solvent, viscosity controlling",0,1,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Caprylic/Capric/Succinic Triglyceride,"emollient, emulsifying",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Propylheptyl Caprylate,emollient,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Undecane,emollient,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Alcohol,"antimicrobial/antibacterial, solvent, viscosity controlling",0,1,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Glycoproteins*,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Panax Ginseng Root Extract*,"antioxidant, emollient",1,0,1,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Equisetum Arvense Extract*,"soothing, emollient",1,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Caviar Extract,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Caviar Oil,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Pullulan,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sodium Hyaluronate,"skin-identical ingredient, moisturizer/humectant",1,0,1,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Lactobacillus Ferment,soothing,1,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Avena Sativa (Oat) Kernel Extract,"antioxidant, soothing, emollient",1,0,1,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Caulerpa Lentillifera Extract,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Acmella Oleracea Extract,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Paeonia Albiflora Root Extract,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Saccharomyces Cerevisiae Extract,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sodium Dna,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Rna,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Hydrolyzed Rice Bran Protein,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Palmitoyl Tripeptide-1,cell-communicating ingredient,1,0,1,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Palmitoyl Tetrapeptide-7,cell-communicating ingredient,1,0,1,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Tetrapeptide-3,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Ceramide NP,skin-identical ingredient,1,0,1,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Tocopherol,antioxidant,1,0,1,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Helianthus Annuus (Sunflower) Seed Oil,emollient,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Caprylic/Capric Triglyceride,emollient,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Glycine Soja (Soybean) Oil,emollient,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Pentylene Glycol,"solvent, moisturizer/humectant",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Propanediol,"solvent, moisturizer/humectant",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Butylene Glycol,"moisturizer/humectant, solvent",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Propylene Glycol,"moisturizer/humectant, solvent",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Silica,viscosity controlling,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Dimethicone,emollient,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Tridecane,"emollient, solvent",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Arachidyl Alcohol,"emollient, viscosity controlling",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sodium Stearoyl Glutamate,"emulsifying, surfactant/cleansing",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Behenyl Alcohol,"emollient, viscosity controlling",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Xanthan Gum,viscosity controlling,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Arachidyl Glucoside,emulsifying,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Hydroxyethylcellulose,viscosity controlling,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Dimethicone Crosspolymer,emulsifying,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Polysilicone-11,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Carrageenan,viscosity controlling,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Polyglyceryl-10 Stearate,emulsifying,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Algin,viscosity controlling,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sodium Lactate,"buffering, moisturizer/humectant",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Mica (CI 77019),colorant,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Carbomer,viscosity controlling,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Coco-Glucoside,surfactant/cleansing,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Hydrogenated Lecithin,"emollient, emulsifying",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sucrose Stearate,emulsifying,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Alcaligenes Polysaccharides,,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Glycine,skin-identical ingredient,1,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Polysorbate 80,"emulsifying, surfactant/cleansing",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Synthetic Fluorphlogopite,colorant,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sodium Lauryl Sulfate,surfactant/cleansing,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sodium Oleate,"emulsifying, surfactant/cleansing",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Tin Oxide,colorant,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Ethylhexylglycerin,preservative,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sodium Hydroxide,buffering,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Hydroxyethylpiperazine Ethane Sulfonic Acid,buffering,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Disodium EDTA,chelating,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Fragrance (Parfum),perfuming,0,1,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Linalool,perfuming,0,1,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Benzyl Salicylate,perfuming,0,1,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Citronellol,perfuming,0,1,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Geraniol,perfuming,0,1,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Alpha-Isomethyl Ionone,perfuming,0,1,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Limonene,"perfuming, solvent",0,1,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Phenoxyethanol,preservative,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Phenethyl Alcohol,"preservative, perfuming",0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Sodium Dehydroacetate,preservative,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Titanium Dioxide (CI 77891),colorant,0,0,0,0
8,Serum,La Prairie,Skin Caviar Liquid Lift,Iron Oxides (CI 77491),colorant,0,0,0,0
8,Serum,The Ordinary,Argireline Solution 10%,Aqua (Water),solvent,0,0,0,0
8,Serum,The Ordinary,Argireline Solution 10%,Propanediol,"solvent, moisturizer/humectant",0,0,0,0
8,Serum,The Ordinary,Argireline Solution 10%,Acetyl Hexapeptide-8,"cell-communicating ingredient, moisturizer/humectant",1,0,1,0
8,Serum,The Ordinary,Argireline Solution 10%,Trisodium Ethylenediamine Disuccinate,chelating,0,0,0,0
8,Serum,The Ordinary,Argireline Solution 10%,Gellan Gum,viscosity controlling,0,0,0,0
8,Serum,The Ordinary,Argireline Solution 10%,Sodium Chloride,viscosity controlling,0,0,0,0
8,Serum,The Ordinary,Argireline Solution 10%,Isoceteth-20,"emulsifying, surfactant/cleansing",0,0,0,0
8,Serum,The Ordinary,Argireline Solution 10%,Dimethyl Isosorbide,"solvent, viscosity controlling",0,0,0,0
8,Serum,The Ordinary,Argireline Solution 10%,Potassium Sorbate,preservative,0,0,0,0
8,Serum,The Ordinary,Argireline Solution 10%,Phenoxyethanol,preservative,0,0,0,0
8,Serum,The Ordinary,Argireline Solution 10%,Chlorphenesin,"preservative, antimicrobial/antibacterial",0,0,0,0
